sag	metagenome	Percent_scaffolds_with_any_coverage	Percent_of_reference_bases_covered	Average_coverage	total_reads_recruited	total_bp_recruited	mg_wgs_technology	mg_read_count	mg_bp_count	sag_completeness	sag_total_bp	sag_size_mbp	MG_reads_per_SAG_mbp	MG_bp_per_SAG_mpb	prop_total_MG_reads_recruited_per_SAG_mbp	prop_total_MG_bp_recruited_per_SAG_mbp
AC-728-O15	TARA_037_meso600	100	0.340022336	0.008809259	3	475	illumina	138119151	22754587258	20.4	482028	0.482028	6.223704847	985.4199341	4.51E-08	4.33E-08
AC-728-O15	TARA_038_dcm25	0	0	0	0	0	illumina	141302282	23950322584	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_038_meso340	0	0	0	0	0	illumina	48385424	8135002325	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_039_meso270	0	0	0	0	0	illumina	75320999	12548073144	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_056_meso480	100	0.335382509	0.003271836	3	483	illumina	7843247	1344874326	20.4	482028	0.482028	6.223704847	1002.01648	7.94E-07	7.45E-07
AC-728-O15	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_064_dcm65	0	0	0	0	0	illumina	55540498	9333215406	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_064_meso1000	100	14.48281402	0.201458938	534	87023	illumina	53130556	8833433215	20.4	482028	0.482028	1107.819463	180535.1556	2.09E-05	2.04E-05
AC-728-O15	TARA_064_sur5	100	0.5294328	0.007877163	5	773	illumina	180390803	29737694236	20.4	482028	0.482028	10.37284141	1603.641282	5.75E-08	5.39E-08
AC-728-O15	TARA_065_dcm30	100	1.414553903	0.020127499	15	2204	illumina	116376549	17034924575	20.4	482028	0.482028	31.11852424	4572.348494	2.67E-07	2.68E-07
AC-728-O15	TARA_065_meso850	100	48.89939031	1.158514734	3771	611812	illumina	155155053	25486549814	20.4	482028	0.482028	7823.196993	1269245.77	5.04E-05	4.98E-05
AC-728-O15	TARA_065_sur5	100	0.319660551	0.004227946	5	843	illumina	54078421	9129901435	20.4	482028	0.482028	10.37284141	1748.861062	1.92E-07	1.92E-07
AC-728-O15	TARA_068_dcm50	100	0.290679103	0.002890866	1	181	illumina	31643656	5296515678	20.4	482028	0.482028	2.074568282	375.4968591	6.56E-08	7.09E-08
AC-728-O15	TARA_068_meso700	100	6.788546473	0.094322842	335	52986	illumina	142556679	23108080669	20.4	482028	0.482028	694.9803746	109923.075	4.88E-06	4.76E-06
AC-728-O15	TARA_068_sur5	0	0	0	0	0	illumina	36575555	6041514521	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_070_meso800	100	0.758456344	0.024502536	53	8420	illumina	93983693	15695870172	20.4	482028	0.482028	109.952119	17467.86494	1.17E-06	1.11E-06
AC-728-O15	TARA_070_sur5	0	0	0	0	0	illumina	47683276	7832023665	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_072_dcm100	100	0.374931079	0.003712689	1	101	illumina	44872083	7471788986	20.4	482028	0.482028	2.074568282	209.5313965	4.62E-08	2.80E-08
AC-728-O15	TARA_072_meso800	100	0.656247468	0.012040086	16	2487	illumina	79019269	13213103814	20.4	482028	0.482028	33.19309252	5159.451318	4.20E-07	3.90E-07
AC-728-O15	TARA_072_sur5	0	0	0	0	0	illumina	145316423	24299611193	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_076_dcm150	0	0	0	0	0	illumina	134347028	21691680098	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_076_meso800	100	0.648078955	0.035653372	58	9103	illumina	158117154	26146280939	20.4	482028	0.482028	120.3249604	18884.79507	7.61E-07	7.22E-07
AC-728-O15	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_078_dcm30	100	0.484475776	0.007368246	6	979	illumina	119191753	19936478597	20.4	482028	0.482028	12.44740969	2031.002348	1.04E-07	1.02E-07
AC-728-O15	TARA_078_meso800	100	3.84007051	0.06310895	175	28513	illumina	112306318	18704213213	20.4	482028	0.482028	363.0494494	59152.16543	3.23E-06	3.16E-06
AC-728-O15	TARA_078_sur5	0	0	0	0	0	illumina	108109233	18314683605	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_085_dcm90	0	0	0	0	0	illumina	137365648	22760974137	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_085_meso790	100	1.01464652	0.094551087	47	7753	illumina	53916241	9042728173	20.4	482028	0.482028	97.50470927	16084.12789	1.81E-06	1.78E-06
AC-728-O15	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_098_dcm188	0	0	0	0	0	illumina	80654027	12718401274	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_098_meso488	100	6.801285871	0.106935256	271	45626	illumina	130074900	22116614177	20.4	482028	0.482028	562.2080045	94654.25245	4.32E-06	4.28E-06
AC-728-O15	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_100_dcm50	0	0	0	0	0	illumina	97721533	16791532790	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_100_meso177	0	0	0	0	0	illumina	102820276	16954852299	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_102_dcm40	0	0	0	0	0	illumina	107258179	18294105975	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_102_meso480	100	0.592624351	0.006302398	6	980	illumina	43477634	7205571441	20.4	482028	0.482028	12.44740969	2033.076917	2.86E-07	2.82E-07
AC-728-O15	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_109_meso380	100	6.209138794	0.091445555	222	37447	illumina	99309480	16993100177	20.4	482028	0.482028	460.5541587	77686.35847	4.64E-06	4.57E-06
AC-728-O15	TARA_109_sur5	0	0	0	0	0	illumina	132166824	22552517702	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_110_dcm50	0	0	0	0	0	illumina	18372038	3073513779	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_110_meso380	100	1.354760183	0.017603115	28	4389	illumina	173735893	28577987883	20.4	482028	0.482028	58.08791191	9105.280191	3.34E-07	3.19E-07
AC-728-O15	TARA_110_sur5	0	0	0	0	0	illumina	148566602	24357936696	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_111_dcm90	0	0	0	0	0	illumina	27250868	4601869512	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_111_sur5	0	0	0	0	0	illumina	171989566	27809439741	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_112_dcm155	0	0	0	0	0	illumina	166203379	27843604685	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_112_meso696	100	1.047112267	0.016207723	23	3892	illumina	78872644	13436760795	20.4	482028	0.482028	47.71507049	8074.219755	6.05E-07	6.01E-07
AC-728-O15	TARA_112_sur5	0	0	0	0	0	illumina	176654942	28914336851	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_122_dcm115	0	0	0	0	0	illumina	120646849	20609375649	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_122_meso600a	100	2.511384643	0.034387784	67	11120	illumina	36981575	6358511239	20.4	482028	0.482028	138.9960749	23069.1993	3.76E-06	3.63E-06
AC-728-O15	TARA_122_meso600b	100	1.712408615	0.023750209	45	7421	illumina	37639227	6469731487	20.4	482028	0.482028	93.35557271	15395.37122	2.48E-06	2.38E-06
AC-728-O15	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_123_eml150	100	2.039131157	0.030158431	51	8268	illumina	43387655	7166771202	20.4	482028	0.482028	105.8029824	17152.53056	2.44E-06	2.39E-06
AC-728-O15	TARA_123_sur5	0	0	0	0	0	illumina	103616193	17840247397	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_124_eml120_a	0	0	0	0	0	illumina	24335804	3937540501	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_124_eml120_b	100	0.321455707	0.003195137	1	164	illumina	45076922	7293133964	20.4	482028	0.482028	2.074568282	340.2291983	4.60E-08	4.67E-08
AC-728-O15	TARA_124_sur5_a	0	0	0	0	0	illumina	40674414	6779300446	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_124_sur5_b	0	0	0	0	0	illumina	41680948	6945772056	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_125_eml140	100	0.685627585	0.014419703	3	477	illumina	94488148	16096648777	20.4	482028	0.482028	6.223704847	989.5690707	6.59E-08	6.15E-08
AC-728-O15	TARA_125_sur5_a	100	0.26193062	0.002603376	1	163	illumina	36090695	6100543349	20.4	482028	0.482028	2.074568282	338.15463	5.75E-08	5.54E-08
AC-728-O15	TARA_125_sur5_b	0	0	0	0	0	illumina	36741196	6209411198	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_132_meso550	100	5.066418851	0.107849818	331	51573	illumina	180517690	29064245644	20.4	482028	0.482028	686.6821015	106991.71	3.80E-06	3.68E-06
AC-728-O15	TARA_133_dcm45	0	0	0	0	0	illumina	156572539	25951485598	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_137_dcm40	0	0	0	0	0	illumina	45019438	7523392765	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_137_meso375_a	100	0.304881767	0.003036659	2	249	illumina	47579735	7410374949	20.4	482028	0.482028	4.149136565	516.5675023	8.72E-08	6.97E-08
AC-728-O15	TARA_137_meso375_b	100	0.21219771	0.002109808	1	173	illumina	47614661	7416505024	20.4	482028	0.482028	2.074568282	358.9003128	4.36E-08	4.84E-08
AC-728-O15	TARA_138_dcm60	0	0	0	0	0	illumina	94451012	16526127236	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_138_meso450_a	0	0	0	0	0	illumina	37434280	6335980996	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_138_meso450_b	0	0	0	0	0	illumina	37494866	6346350809	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_138_sur5	0	0	0	0	0	illumina	148956548	24515620092	20.4	482028	0.482028	0	0	0	0
AC-728-O15	TARA_142_dcm125	100	0.473838457	0.009385031	6	1034	illumina	129702398	22128603162	20.4	482028	0.482028	12.44740969	2145.103604	9.60E-08	9.69E-08
AC-728-O15	TARA_142_meso640	100	56.65022457	1.00858724	2981	502543	illumina	137572626	23399274428	20.4	482028	0.482028	6184.28805	1042559.768	4.50E-05	4.46E-05
AC-728-O15	TARA_145_meso590	100	0.701360753	0.071094476	203	32312	illumina	145458355	24282809910	20.4	482028	0.482028	421.1373613	67033.45034	2.90E-06	2.76E-06
AC-728-O15	TARA_145_sur5	100	8.815731047	0.109908008	268	45767	illumina	101098116	17443667348	20.4	482028	0.482028	555.9842997	94946.76658	5.50E-06	5.44E-06
AC-728-O15	TARA_146_sur5	100	17.4996087	0.231486612	585	98097	illumina	149650203	25075871701	20.4	482028	0.482028	1213.622445	203508.9248	8.11E-06	8.12E-06
AC-728-O15	TARA_148b_meso250	100	91.66353768	6.844610449	21290	3540335	illumina	139942627	23450798350	20.4	482028	0.482028	44167.55873	7344666.7	0.000315612	0.000313195
AC-728-O15	TARA_149_meso740	100	83.57621911	2.747536261	8951	1459631	illumina	168362039	27617845794	20.4	482028	0.482028	18569.4607	3028104.177	0.000110295	0.000109643
AC-728-O15	TARA_152_meso800	100	77.25673945	1.990685756	5915	997956	illumina	146744865	24917975360	20.4	482028	0.482028	12271.07139	2070327.865	8.36E-05	8.31E-05
AC-728-O15	TARA_152_sur5	100	0.542322744	0.006697712	4	702	illumina	109702890	18911511744	20.4	482028	0.482028	8.298273129	1456.346934	7.56E-08	7.70E-08
AC-732-L14	TARA_037_meso600	100	0.239072393	0.006242452	19	2765	illumina	138119151	22754587258	55.68	1340219	1.340219	14.17678753	2063.095658	1.03E-07	9.07E-08
AC-732-L14	TARA_038_dcm25	0	0	0	0	0	illumina	141302282	23950322584	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_038_meso340	100	0.178251999	0.00694562	5	713	illumina	48385424	8135002325	55.68	1340219	1.340219	3.730733559	532.0026055	7.71E-08	6.54E-08
AC-732-L14	TARA_038_sur5	100	0.932880612	0.009294828	2	271	illumina	82081994	13385266487	55.68	1340219	1.340219	1.492293424	202.2057589	1.82E-08	1.51E-08
AC-732-L14	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_039_meso270	100	0.161275618	0.010209139	7	942	illumina	75320999	12548073144	55.68	1340219	1.340219	5.223026983	702.8702026	6.93E-08	5.60E-08
AC-732-L14	TARA_056_meso480	100	0.250421644	0.006682236	5	827	illumina	7843247	1344874326	55.68	1340219	1.340219	3.730733559	617.0633307	4.76E-07	4.59E-07
AC-732-L14	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_064_dcm65	0	0	0	0	0	illumina	55540498	9333215406	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_064_meso1000	100	12.98260539	0.17116173	1318	216097	illumina	53130556	8833433215	55.68	1340219	1.340219	983.4213662	161240.066	1.85E-05	1.83E-05
AC-732-L14	TARA_064_sur5	100	0.301326641	0.009187899	12	1926	illumina	180390803	29737694236	55.68	1340219	1.340219	8.953760542	1437.078567	4.96E-08	4.83E-08
AC-732-L14	TARA_065_dcm30	100	0.706814551	0.010815571	60	8773	illumina	116376549	17034924575	55.68	1340219	1.340219	44.76880271	6545.945103	3.85E-07	3.84E-07
AC-732-L14	TARA_065_meso850	100	47.20108905	0.981628851	9673	1574313	illumina	155155053	25486549814	55.68	1340219	1.340219	7217.477144	1174668.468	4.65E-05	4.61E-05
AC-732-L14	TARA_065_sur5	100	0.359111212	0.005888044	24	4006	illumina	54078421	9129901435	55.68	1340219	1.340219	17.90752108	2989.063728	3.31E-07	3.27E-07
AC-732-L14	TARA_068_dcm50	100	0.135556606	0.002080121	3	499	illumina	31643656	5296515678	55.68	1340219	1.340219	2.238440136	372.3272092	7.07E-08	7.03E-08
AC-732-L14	TARA_068_meso700	100	6.482511627	0.111279874	752	119467	illumina	142556679	23108080669	55.68	1340219	1.340219	561.1023273	89139.90922	3.94E-06	3.86E-06
AC-732-L14	TARA_068_sur5	100	0.156524716	0.002098815	3	501	illumina	36575555	6041514521	55.68	1340219	1.340219	2.238440136	373.8195026	6.12E-08	6.19E-08
AC-732-L14	TARA_070_meso800	100	0.588474911	0.060686366	88	13862	illumina	93983693	15695870172	55.68	1340219	1.340219	65.66091064	10343.08572	6.99E-07	6.59E-07
AC-732-L14	TARA_070_sur5	0	0	0	0	0	illumina	47683276	7832023665	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_072_dcm100	100	0.14762674	0.003286825	2	274	illumina	44872083	7471788986	55.68	1340219	1.340219	1.492293424	204.444199	3.33E-08	2.74E-08
AC-732-L14	TARA_072_meso800	100	0.419859543	0.016458938	37	5640	illumina	79019269	13213103814	55.68	1340219	1.340219	27.60742834	4208.267455	3.49E-07	3.18E-07
AC-732-L14	TARA_072_sur5	0	0	0	0	0	illumina	145316423	24299611193	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_076_dcm150	0	0	0	0	0	illumina	134347028	21691680098	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_076_meso800	100	0.429891072	0.083511061	86	13047	illumina	158117154	26146280939	55.68	1340219	1.340219	64.16861722	9734.976149	4.06E-07	3.72E-07
AC-732-L14	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_078_dcm30	100	0.377326876	0.024107254	34	5645	illumina	119191753	19936478597	55.68	1340219	1.340219	25.3689882	4211.998188	2.13E-07	2.11E-07
AC-732-L14	TARA_078_meso800	100	4.211672771	0.071327248	445	72609	illumina	112306318	18704213213	55.68	1340219	1.340219	332.0352868	54176.9666	2.96E-06	2.90E-06
AC-732-L14	TARA_078_sur5	0	0	0	0	0	illumina	108109233	18314683605	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_085_dcm90	100	0.038192908	0.000378149	1	100	illumina	137365648	22760974137	55.68	1340219	1.340219	0.746146712	74.61467118	5.43E-09	3.28E-09
AC-732-L14	TARA_085_meso790	100	1.645590661	0.310807198	57	9199	illumina	53916241	9042728173	55.68	1340219	1.340219	42.53036258	6863.803602	7.89E-07	7.59E-07
AC-732-L14	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_098_dcm188	100	1.148952224	0.025312114	5	738	illumina	80654027	12718401274	55.68	1340219	1.340219	3.730733559	550.6562733	4.63E-08	4.33E-08
AC-732-L14	TARA_098_meso488	100	6.264494195	0.101203836	668	112023	illumina	130074900	22116614177	55.68	1340219	1.340219	498.4260035	83585.5931	3.83E-06	3.78E-06
AC-732-L14	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_100_dcm50	100	0.713379291	0.017080532	3	499	illumina	97721533	16791532790	55.68	1340219	1.340219	2.238440136	372.3272092	2.29E-08	2.22E-08
AC-732-L14	TARA_100_meso177	100	0.305491041	0.012337052	11	1689	illumina	102820276	16954852299	55.68	1340219	1.340219	8.20761383	1260.241796	7.98E-08	7.43E-08
AC-732-L14	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_102_dcm40	100	0.565901842	0.005624914	1	164	illumina	107258179	18294105975	55.68	1340219	1.340219	0.746146712	122.3680607	6.96E-09	6.69E-09
AC-732-L14	TARA_102_meso480	100	0.499912271	0.013640939	36	5595	illumina	43477634	7205571441	55.68	1340219	1.340219	26.86128163	4174.690853	6.18E-07	5.79E-07
AC-732-L14	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_109_meso380	100	6.126522236	0.084013346	645	109094	illumina	99309480	16993100177	55.68	1340219	1.340219	481.2646291	81400.12938	4.85E-06	4.79E-06
AC-732-L14	TARA_109_sur5	100	0.850567617	0.01142132	2	333	illumina	132166824	22552517702	55.68	1340219	1.340219	1.492293424	248.466855	1.13E-08	1.10E-08
AC-732-L14	TARA_110_dcm50	0	0	0	0	0	illumina	18372038	3073513779	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_110_meso380	100	1.28059972	0.022056413	120	19295	illumina	173735893	28577987883	55.68	1340219	1.340219	89.53760542	14396.90081	5.15E-07	5.04E-07
AC-732-L14	TARA_110_sur5	100	0.922591487	0.015468514	3	451	illumina	148566602	24357936696	55.68	1340219	1.340219	2.238440136	336.512167	1.51E-08	1.38E-08
AC-732-L14	TARA_111_dcm90	0	0	0	0	0	illumina	27250868	4601869512	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_111_sur5	0	0	0	0	0	illumina	171989566	27809439741	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_112_dcm155	100	0.768254622	0.034401152	6	1003	illumina	166203379	27843604685	55.68	1340219	1.340219	4.476880271	748.385152	2.69E-08	2.69E-08
AC-732-L14	TARA_112_meso696	100	0.474751641	0.016531268	44	7156	illumina	78872644	13436760795	55.68	1340219	1.340219	32.83045532	5339.42587	4.16E-07	3.97E-07
AC-732-L14	TARA_112_sur5	100	0.898583531	0.008951845	2	261	illumina	176654942	28914336851	55.68	1340219	1.340219	1.492293424	194.7442918	8.45E-09	6.74E-09
AC-732-L14	TARA_122_dcm115	0	0	0	0	0	illumina	120646849	20609375649	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_122_meso600a	100	2.072550777	0.043098926	166	27943	illumina	36981575	6358511239	55.68	1340219	1.340219	123.8603542	20849.57757	3.35E-06	3.28E-06
AC-732-L14	TARA_122_meso600b	100	1.593767903	0.02918298	136	22758	illumina	37639227	6469731487	55.68	1340219	1.340219	101.4759528	16980.80687	2.70E-06	2.62E-06
AC-732-L14	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_123_eml150	100	1.743846304	0.025739218	123	20009	illumina	43387655	7166771202	55.68	1340219	1.340219	91.77604556	14929.64956	2.12E-06	2.08E-06
AC-732-L14	TARA_123_sur5	100	0.316299993	0.003145483	1	179	illumina	103616193	17840247397	55.68	1340219	1.340219	0.746146712	133.5602614	7.20E-09	7.49E-09
AC-732-L14	TARA_124_eml120_a	100	0.284015113	0.002862794	2	328	illumina	24335804	3937540501	55.68	1340219	1.340219	1.492293424	244.7361215	6.13E-08	6.22E-08
AC-732-L14	TARA_124_eml120_b	100	0.122066708	0.003875181	2	337	illumina	45076922	7293133964	55.68	1340219	1.340219	1.492293424	251.4514419	3.31E-08	3.45E-08
AC-732-L14	TARA_124_sur5_a	0	0	0	0	0	illumina	40674414	6779300446	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_124_sur5_b	0	0	0	0	0	illumina	41680948	6945772056	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_125_eml140	100	0.296574177	0.007242804	18	2942	illumina	94488148	16096648777	55.68	1340219	1.340219	13.43064081	2195.163626	1.42E-07	1.36E-07
AC-732-L14	TARA_125_sur5_a	100	0.064762747	0.000643681	1	163	illumina	36090695	6100543349	55.68	1340219	1.340219	0.746146712	121.621914	2.07E-08	1.99E-08
AC-732-L14	TARA_125_sur5_b	0	0	0	0	0	illumina	36741196	6209411198	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_132_meso550	100	4.680469199	0.159614115	625	97082	illumina	180517690	29064245644	55.68	1340219	1.340219	466.3416949	72437.41508	2.58E-06	2.49E-06
AC-732-L14	TARA_133_dcm45	100	0.038192908	0.000378149	1	100	illumina	156572539	25951485598	55.68	1340219	1.340219	0.746146712	74.61467118	4.77E-09	2.88E-09
AC-732-L14	TARA_137_dcm40	0	0	0	0	0	illumina	45019438	7523392765	55.68	1340219	1.340219	0	0	0	0
AC-732-L14	TARA_137_meso375_a	100	0.331887266	0.008850124	10	1389	illumina	47579735	7410374949	55.68	1340219	1.340219	7.461467118	1036.397783	1.57E-07	1.40E-07
AC-732-L14	TARA_137_meso375_b	100	0.345371397	0.007950646	11	1505	illumina	47614661	7416505024	55.68	1340219	1.340219	8.20761383	1122.950801	1.72E-07	1.51E-07
AC-732-L14	TARA_138_dcm60	100	0.136919116	0.036751017	13	2232	illumina	94451012	16526127236	55.68	1340219	1.340219	9.699907254	1665.399461	1.03E-07	1.01E-07
AC-732-L14	TARA_138_meso450_a	100	0.471224656	0.007828684	5	826	illumina	37434280	6335980996	55.68	1340219	1.340219	3.730733559	616.317184	9.97E-08	9.73E-08
AC-732-L14	TARA_138_meso450_b	100	0.136692763	0.002755994	3	449	illumina	37494866	6346350809	55.68	1340219	1.340219	2.238440136	335.0198736	5.97E-08	5.28E-08
AC-732-L14	TARA_138_sur5	100	0.583050382	0.005796406	1	169	illumina	148956548	24515620092	55.68	1340219	1.340219	0.746146712	126.0987943	5.01E-09	5.14E-09
AC-732-L14	TARA_142_dcm125	100	0.433180066	0.013580603	27	4590	illumina	129702398	22128603162	55.68	1340219	1.340219	20.14596122	3424.813407	1.55E-07	1.55E-07
AC-732-L14	TARA_142_meso640	100	55.55654229	0.935700344	8067	1365843	illumina	137572626	23399274428	55.68	1340219	1.340219	6019.165524	1019119.263	4.38E-05	4.36E-05
AC-732-L14	TARA_145_meso590	100	0.58129863	0.181242261	223	34848	illumina	145458355	24282809910	55.68	1340219	1.340219	166.3907167	26001.72061	1.14E-06	1.07E-06
AC-732-L14	TARA_145_sur5	100	8.663609739	0.096692665	735	126216	illumina	101098116	17443667348	55.68	1340219	1.340219	548.4178332	94175.65338	5.42E-06	5.40E-06
AC-732-L14	TARA_146_sur5	100	16.52007845	0.211565309	1612	269199	illumina	149650203	25075871701	55.68	1340219	1.340219	1202.788499	200861.9487	8.04E-06	8.01E-06
